Name,Latitude,Longitude,Sample Date,Source,4-Chlorophenyl ether,Air Temperature (°C) [°C],"Alkalinity, total",Aluminum,Ammonia,Ammonia (mg/L),Ammonia-nitrogen,Arsenic,Atrazine,Barium,Beryllium,Bicarbonate,"Biochemical oxygen demand, standard conditions",Boron,Bromide,Cadmium,Calcium,Carbon,Carbon dioxide,Chemical oxygen demand,Chloride,Chlorine,Chloroform,Chlorophyll,Chlorophyll a,"Chlorophyll a, uncorrected for pheophytin",Chromium,Cobalt,Color,Conductivity,Conductivity (uS/cm),Copper,Count,Cylindrospermopsin,DO (mg/L) ,Days Since Rain,Depth,"Depth, Secchi disk depth",Dissolved Oxygent (mg/L),Dissolved oxygen (DO),Dissolved oxygen saturation,E. Coli Average,E. coli (MPN/100 mL),Escherichia coli,Extract volume,Fecal Coliform,Fixed suspended solids,Flow,Flow (CFS),Flow Meas. Method,Flow Severity,Fluoride,Gran acid neutralizing capacity,"Hardness, Ca, Mg","Hardness, magnesium","Hydrocarbons, petroleum",Iron,Kjeldahl nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Methylmercury(1+),Microcystins,Moisture content,Molybdenum,Nickel,Nitrate,Nitrate (mg/L),Nitrate + Nitrite,Nitrate-Nitrogen (ppm or mg/L),Nitrite,Nitrogen,Organic carbon,Orthophosphate,Oxidation reduction potential (ORP),Oxygen,Particle distribution,Particle size,Pheophytin a,Phosphorus,Phytoplankton Density,Phytoplankton biovolume,Polychlorinated biphenyls,Potassium,Precipitation,"Precipitation, time since event",RBP Stream width,Rainfall Total (inches in last 3 days),River/stream channel slope,Sample Depth (m) ,Sand,Sea waves severity (choice list),Secchi Disc Transparency (m),Selenium,Silica,Silver,Sodium,Sodium adsorption ratio [(Na),"Specific Conductance, Calculated/Measured Ratio",Specific conductance,Streptococcus,Strontium,Sulfate,Sulfur Sulfate,Suspended Sediment Concentration (SSC) ,TCEQ Stream Segment,TDS,TKN (mg/L),Temperature (°C),"Temperature, air","Temperature, sample","Temperature, water",Total Coliform,"Total Nitrogen, mixed forms",Total P (mg/L),"Total Phosphorus, mixed forms",Total Sample Weight,Total Suspended Solids (mg/L),Total Suspended Solids (µg/L),Total dissolved solids,Total solids,Total suspended solids,Total volatile solids,Transparency Tube (m),"Transparency, Secchi tube with disk",True color,Turbidity,Velocity - stream,Water Temperature (°C),Weather condition (WMO code 4501) ,Width,Zinc,"p,p'-DDE",pH
TCEQMAIN-12676,30.0124,-98.1041,12/9/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,57,,,,2.1,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,7.6,,,,,,,,,14,,,,,,,,,,,,,,,549,,,,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,7.6
TCEQMAIN-12676,30.0124,-98.1041,3/3/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,62,,,,5,,,,,,,,,,,,,,,,,,,,,0.213,,,,,,,,,9.4,,,,,,,,,5,,,,,,,,,,,,,,,614,,,,,,,,,,,13.8,,,,,,,,,,,0.5,,,,,,,,,,,,7.7
TCEQMAIN-12676,30.0124,-98.1041,6/9/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,12,,,,,,,,,,,,,,,,,,,,,0.653,,,,,,,,,7.2,,,,,,,,,3,,,,,,,,,,,,,,,602,,,,,,,,,,,24,,,,,,,,,,,0.9,,,,,,,,,,,,7.8
TCEQMAIN-12676,30.0124,-98.1041,9/9/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,41,,,,5,,,,,,,,,,,,,,,,,,,,,0.126,,,,,,,,,5.3,,,,,,,,,3,,,,,,,,,,,,,,,572,,,,,,,,,,,25.5,,,,,,,,,,,1.1,,,,,,,,,,,,7.6
TCEQMAIN-12676,30.0124,-98.1041,12/8/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,39,,,,5,,,,,,,,,,,,,,,,,,,,,0.342,,,,,,,,,8.6,,,,,,,,,12,,,,,,,,,,,,,,,596,,,,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,7.8
TCEQMAIN-12676,30.0124,-98.1041,3/9/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,16,,,,5,,,,,,,,,,,,,,,,,,,,,0.279,,,,,,,,,9.1,,,,,,,,,2,,,,,,,,,,,,,,,589,,,,,,,,,,,13,,,,,,,,,,,1,,,,,,,,,,,,7.5
TCEQMAIN-12676,30.0124,-98.1041,6/15/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,43,,,,5,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,3.5,,,,,,,,,22,,,,,,,,,,,,,,,576,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,,7.2
TCEQMAIN-12676,30.0124,-98.1041,9/8/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,29,,,,5,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,2.7,,,,,,,,,1,,,,,,,,,,,,,,,597,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,7.2
TCEQMAIN-12676,30.0124,-98.1041,12/7/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,28,,,,0.8,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,3.1,,,,,,,,,12,,,,,,,,,,,,,,,582,,,,,,,,,,,21.5,,,,,,,,,,,0.5,,,,,,,,,,,,6.8
TCEQMAIN-12676,30.0124,-98.1041,3/29/2023,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,8,,,,5,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,4.3,,,,,,,,,12,,,,,,,,,,,,,,,657,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,7.4
TCEQMAIN-12676,30.0124,-98.1041,6/14/2023,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,61,,,,1.5,,,,,,,,,,,,,,,,,,,,,0.114,,,,,,,,,2.2,,,,,,,,,9,,,,,,,,,,,,,,,707,,,,,,,,,,,23.4,,,,,,,,,,,1.6,,,,,,,,,,,,6.7
TCEQMAIN-12676,30.0124,-98.1041,9/20/2023,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,3,,,,,,,,,,,,,,,735,,,,,,,,,,,23.8,,,,,,,,,,,18.2,,,,,,,,,,,,6.7
TCEQMAIN-12676,30.0124,-98.1041,1/24/2024,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,86,,,,9.9,,,,,,,,,,,,,,,,,,,,,0.916,,,,,,,,,6.3,,,,,,,,,0,,,,,,,,,,,,,,,711,,,,,,,,,,,15.6,,,,,,,,,,,0.7,,,,,,,,,,,,6.9
TCEQMAIN-12676,30.0124,-98.1041,3/20/2024,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,12,,,,5,,,,,,,,,,,,,,,,,,,,,0.311,,,,,,,,,4.3,,,,,,,,,2,,,,,,,,,,,,,,,727,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,7.3
TCEQMAIN-12676,30.0124,-98.1041,7/11/2024,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,7,,,,5,,,,,,,,,,,,,,,,,,,,,0.108,,,,,,,,,2.2,,,,,,,,,5,,,,,,,,,,,,,,,724,,,,,,,,,,,25.6,,,,,,,,,,,3.1,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,9/27/2011,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,6.7,,,,,,,,,10,,,,,,,,,,,,,,,581,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,6.5
TCEQMAIN-12677,30.0344,-98.1263,10/20/2011,National Water Quality Monitoring Council,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,11,,,,,,,,,,,,,,,567,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,6.6
TCEQMAIN-12677,30.0344,-98.1263,12/27/2011,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,1,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,6.6,,,,,,,,,5,,,,,,,,,,,,,,,585,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,6.7
TCEQMAIN-12677,30.0344,-98.1263,2/9/2012,National Water Quality Monitoring Council,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEQMAIN-12677,30.0344,-98.1263,5/21/2012,National Water Quality Monitoring Council,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,11,,,,3,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,
TCEQMAIN-12677,30.0344,-98.1263,6/19/2012,National Water Quality Monitoring Council,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,
TCEQMAIN-12677,30.0344,-98.1263,8/13/2012,National Water Quality Monitoring Council,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,5.6,,,,,,,,,3,,,,,,,,,,,,,,,566,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,9/19/2012,National Water Quality Monitoring Council,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,5.1,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,6.1,,,,0.02,,,,,3,,,,,,,,,,,,,,,573,,,,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,10/18/2012,National Water Quality Monitoring Council,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,6.3,,,,,,,,,53,,,,,,,,,,,,,,,537,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,11/14/2012,National Water Quality Monitoring Council,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3.8,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,6.2,,,,0.05,,,,,75,,,,,,,,,,,,,,,517,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,3/26/2013,National Water Quality Monitoring Council,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,566,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,6/26/2013,National Water Quality Monitoring Council,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,19,,,,1,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,5.5,,,,,,,,,12,,,,,,,,,,,,,,,606,,,,,,,,,,,21.8,,,,,,,,,,,0.7,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,7/31/2013,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,6.6,,,,,,,,,4,,,,,,,,,,,,,,,600,,,,,,,,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,8/28/2013,National Water Quality Monitoring Council,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,6.8,,,,,,,,,1,,,,,,,,,,,,,,,597,,,,,,,,,,,21.6,,,,,,,,,,,1.1,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,9/30/2013,National Water Quality Monitoring Council,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,3,,,,0.02,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,6.5,,,,,,,,,1,,,,,,,,,,,,,,,575,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,12/18/2013,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,9,,,,4.4,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,6.2,,,,,,,,,5,,,,,,,,,,,,,,,576,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,3/25/2014,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,6.2,,,,,,,,,17,,,,,,,,,,,,,,,586,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,3/28/2014,National Water Quality Monitoring Council,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCEQMAIN-12677,30.0344,-98.1263,6/30/2014,National Water Quality Monitoring Council,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,5.8,,,,,,,,,5,,,,,,,,,,,,,,,595,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,9/24/2014,National Water Quality Monitoring Council,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,46,,,,1,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,6.6,,,,,,,,,5,,,,,,,,,,,,,,,605,,,,,,,,,,,21.6,,,,,,,,,,,4.9,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,12/10/2014,National Water Quality Monitoring Council,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,17,,,,1,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,7.3,,,,,,,,,18,,,,,,,,,,,,,,,572,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,7.2
TCEQMAIN-12677,30.0344,-98.1263,3/11/2015,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,6.4,,,,,,,,,2,,,,,,,,,,,,,,,573,,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,6/17/2015,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,27,,,,17,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,6.4,,,,,,,,,24,,,,,,,,,,,,,,,550,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,9/22/2015,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,10,,,,1.2,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,6,,,,,,,,,12,,,,,,,,,,,,,,,586,,,,,,,,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,7.2
TCEQMAIN-12677,30.0344,-98.1263,12/16/2015,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,84,,,,1,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,6.6,,,,,,,,,3,,,,,,,,,,,,,,,565,,,,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,6.8
TCEQMAIN-12677,30.0344,-98.1263,7/14/2016,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,6.1,,,,0.02,,,,,40,,,,,,,,,,,,,,,582,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,9/21/2016,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,5.5,,,,,,,,,32,,,,,,,,,,,,,,,582,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,1/11/2017,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,,,17,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,6,,,,,,,,,37,,,,,,,,,,,,,,,629,,,,,,,,,,,20.7,,,,,,,,,,,1.5,,,,,,,,,,,,6.7
TCEQMAIN-12677,30.0344,-98.1263,3/28/2017,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2,,,,16,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,6.1,,,,,,,,,17,,,,,,,,,,,,,,,610,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,6.7
TCEQMAIN-12677,30.0344,-98.1263,6/1/2017,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,,,,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,6.7
TCEQMAIN-12677,30.0344,-98.1263,11/2/2017,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,625,,,,,,,,,,,21,,,,,,,,,,,0.6,,,,,,,,,,,,6.7
TCEQMAIN-12677,30.0344,-98.1263,2/1/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,6,,,,,,,,,15,,,,,,,,,,,,,,,643,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,6.6
TCEQMAIN-12677,30.0344,-98.1263,5/16/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,6.4,,,,0.02,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,6.6
TCEQMAIN-12677,30.0344,-98.1263,8/22/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,1,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,6.9,,,,,,,,,44,,,,,,,,,,,,,,,615,,,,,,,,,,,22.5,,,,,,,,,,,1,,,,,,,,,,,,6.6
TCEQMAIN-12677,30.0344,-98.1263,12/5/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,14,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,6.2,,,,,,,,,4,,,,,,,,,,,,,,,612,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,6.6
TCEQMAIN-12677,30.0344,-98.1263,3/13/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,13,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,4.7,,,,,,,,,0,,,,,,,,,,,,,,,652,,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,6.5
TCEQMAIN-12677,30.0344,-98.1263,8/22/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,,,,,,,,0.545,,,,,,,,,6.3,,,,,,,,,38,,,,,,,,,,,,,,,588,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,7.5
TCEQMAIN-12677,30.0344,-98.1263,9/24/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,0.508,,,,,,,,,6.2,,,,,,,,,31,,,,,,,,,,,,,,,581,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,12/9/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,6.1,,,,,,,,,8,,,,,,,,,,,,,,,587,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,6.9
TCEQMAIN-12677,30.0344,-98.1263,6/30/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,6.1,,,,,,,,,1,,,,,,,,,,,,,,,578,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,9/10/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,76,,,,12,,,,,,,,,,,,,,,,,,,,,0.659,,,,,,,,,5.6,,,,,,,,,1,,,,,,,,,,,,,,,568,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,6.8
TCEQMAIN-12677,30.0344,-98.1263,12/9/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0.624,,,,,,,,,6.7,,,,,,,,,14,,,,,,,,,,,,,,,579,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,3/3/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2.6,,,,,,,,,,,,,,,,,,,,,0.692,,,,,,,,,6.3,,,,,,,,,5,,,,,,,,,,,,,,,648,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,6/9/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,80,,,,1,,,,,,,,,,,,,,,,,,,,,0.866,,,,,,,,,6.2,,,,,,,,,3,,,,,,,,,,,,,,,582,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,9/9/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,2,,,,2.9,,,,,,,,,,,,,,,,,,,,,0.556,,,,,,,,,6.2,,,,,,,,,3,,,,,,,,,,,,,,,589,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,,,7.1
TCEQMAIN-12677,30.0344,-98.1263,12/8/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,2,,,,9.4,,,,,,,,,,,,,,,,,,,,,0.637,,,,,,,,,5.8,,,,,,,,,12,,,,,,,,,,,,,,,593,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,3/9/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,3.7,,,,,,,,,,,,,,,,,,,,,0.736,,,,,,,,,6.5,,,,,,,,,2,,,,,,,,,,,,,,,606,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,7
TCEQMAIN-12677,30.0344,-98.1263,6/15/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,0.6,,,,,,,,,,,,,,,,,,,,,0.553,,,,,,,,,7.2,,,,,,,,,22,,,,,,,,,,,,,,,604,,,,,,,,,,,21.8,,,,,,,,,,,1.3,,,,,,,,,,,,7.2
TCEQMAIN-12677,30.0344,-98.1263,9/8/2022,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,6.3,,,,,,,,,1,,,,,,,,,,,,,,,598,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,7.2
